COMP,REGIAO,UF,MUNICIPIO,MOTIVO_DESABILITACAO,CNES,NOME_ESTABELECIMENTO,RAZAO_SOCIAL,TP_GESTAO,CO_TIPO_UNIDADE,DS_TIPO_UNIDADE,NATUREZA_JURIDICA,DESC_NATUREZA_JURIDICA,NO_LOGRADOURO,NU_ENDERECO,NO_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_TELEFONE,NO_EMAIL,LEITOS_EXISTENTES,LEITOS_SUS,UTI_TOTAL_EXIST,UTI_TOTAL_SUS,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS
202502,NORDESTE,BA,FEIRA DA MATA,,3013359,HOSPITAL MUNICIPAL DE FEIRA DA MATA,MUNICIPIO DE FEIRA DA MATA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,PRACA PREFEITO ELIAS PEREIRA DE SOUZA FILHO,S/N,,CENTRO,46446000,(77)34741317,FEIRADAMATASAUDE@GMAIL.COM,11,11,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,MARCIONILIO SOUZA,,3016986,HOSPITAL LUIZ EDUARDO MAGALHAES,MUNICIPIO DE MARCIONILIO SOUZA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,PRACA AQUILINO DE BRITO,S/N,PREDIO,CENTRO,46780000,(75)33402133,saudemarcionilio@yahoo.com.br,19,19,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,ANGICAL,,3017028,HOSPITAL MUNICIPAL GILVAN WANDERLEY DE CARVALHO,MUNICIPIO DE ANGICAL,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA GETULIO VARGAS,300,,CENTRO,47960000,08007277562,centrodesaude@angical.ba.gov.br,6,6,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,FEIRA DE SANTANA,,3021823,OTORRINOS,HOSPITAL OTORRINOS DE FEIRA DE SANTANA LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,BARAO DE COTEGIPE,1141,,CENTRO,44033095,,,21,17,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SANTO AMARO,,3021858,POLICLINICA MUNICIPAL REGIS PACHECO,MUNICIPIO DE SANTO AMARO,D,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,PRACA DA PURIFICACAO,S/N,,CENTRO,44200000,7532416990,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,GONGOGI,,3023036,HOSPITAL MUNICIPAL EDESIA ROCHA NEVES,MUNICIPIO DE GONGOGI,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA D PEDRO II,S/N,,CENTRO,45540000,(73)32402001,smsgongogi@ig.com.br,5,5,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SANTO ANTONIO DE JESUS,,3034445,HOSPITAL DO RECONCAVO,HOSPITAL SANTO ANTONIO DO RECONCAVO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV BARROS E ALMEIDA,177,,CENTRO,44441510,75 36313725 /3749,cssa@mma.com.br,26,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,FEIRA DE SANTANA,,3037495,HOSPITAL EMEC,EMEC EMPREENDIMENTOS MEDICO CIRURGICOS LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV GETULIO VARGAS,1186,,CENTRO,44020260,(75) 3616 8000,karyna.moraes@materdei.com.br,150,0,30,0,20,0,0,0,10,0,0,0,0,0
202502,NORDESTE,BA,SANTO ANTONIO DE JESUS,,3042413,HOSPITAL INCAR,INCAR MEDICINA E SAUDE LTDA,D,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,BARROS E ALMEIDA,409,,SAO CRISTOVAO,44440808,71 21075810,PROCURADORIA@DMFCONTABILIDADE.COM.BR,52,0,18,0,18,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,ITAGIMIRIM,,3043185,HOSPITAL MUNICIPAL LUIS EDUARDO MAGALHAES,MUNICIPIO DE ITAGIMIRIM,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA LINDAURA ALVES PIRES,01,TERREO,CENTRO,45850000,(73) 32892385,saude@itagimirim.ba.gov.br,21,21,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,BARRA,,3048209,HOSPITAL SANTA RITA,FUNDACAO ABM DE PESQ E EXTENSAO NA AREA DA SAUDE FABAMED,D,5,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,RUA SAO JOAO,S/N,,SAO JOAO,47100000,7436622449,administrativo@fabamed.org.br,78,78,10,10,10,10,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,FEIRA DE SANTANA,,3049469,CLIOF,CLIOF CLINICA OFTALMOLOGICA DE FEIRA DE SANTANA LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA BARAO DO RIO BRANCO,882,1 ANDAR S 107 108,CENTRO,44110000,(75)6243222,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,FEIRA DE SANTANA,,3050637,COE CENTRO DE OLHOS ESPECIALIZADOS,EYE CLINIC LTDA,D,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA CASTRO ALVES,1739,,CENTRO,44001184,75 36049186,financeiro@hcoe.com.br,13,13,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,FEIRA DE SANTANA,,3060098,HOSPITAL ORTOPEDICO,HOSPITAL ORTOPEDICO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV GETULIO VARGAS,909,,CENTRO,44001325,(75)33219050,admsus@hortopedico.com.br,9,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,ITABUNA,,3137449,CEMEPI,CENTRO MEDICO PEDIATRICO DE ITABUNA LTDA,M,7,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,NACOES UNIDAS,526,B,CENTRO,45600124,73 36134322,cmpitabuna@uol.com.br,43,36,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALVADOR,,3161293,PROBABY,PROBABY CLINICA INFANTIL E URGENCIAS LTDA,M,21,PRONTO SOCORRO ESPECIALIZADO,2240,HOSPITAL_PRIVADO,AV PRINCESA LEOPOLDINA,443,CASA,BARRA AVENIDA,40150080,(71) 3339-9522,probaby@probaby.com.br,23,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALVADOR,,3191559,HOSPITAL S A,SONIA ARLINDO CONSULTORIOS MEDICOS LTDA EPP,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA NATANAEL PALMA,08,CASA,PERIPERI,40725760,(71)3397-2986,sonarmed@terra.com.br,9,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SITIO DO MATO,,3208419,HOSPITAL MUNICIPAL MARIA PEREIRA DE MACEDO,MUNICIPIO DE SITIO DO MATO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA DAS FLORES,S/N,CASSA,CENTRO,47610000,(77) 3671-2030,smssitiodomato@gmail.com,19,19,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,IRECE,,3208508,CEOM,CEOM CENTRO DE ESPECIALIDADES ODONTO MEDICAS LTDA,D,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,PRACA MARIO DOURADO,198,,CENTRO,44860117,(74)36419991,,16,16,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,FEIRA DE SANTANA,,3220214,CLIHON HOSPITAL DE OLHOS DE FEIRA DE SANTANA,H L DE OLIVEIRA NETO CIA LTDA,D,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,BARAO DO RIO BRANCO,892,,CENTRO,44001535,75 21022000,contas@clihon.com.br,9,8,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,CONCEICAO DA FEIRA,,3226816,UNIDADE HOSPITALAR MARIA TEODORA LEAL,PREFEITURA MUNICIPAL DE CONCEICAO DA FEIRA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA FIRMINO SERRA,S/N,PREDIO,CENTRO,44320000,,,9,9,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,NOVA VICOSA,,3238989,CLINICA E PRONTO ATENDIMENTO DE NOVA VICOSA,MUNICIPIO DE NOVA VICOSA,M,21,PRONTO SOCORRO ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,CORONEL LUIZ PEDROSA,S/N,,CENTRO NOVA VICOSA,45920000,7332081080,faturamentocmnv@gmail.com,9,9,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,ITABERABA,,3245500,HOSPITAL DA CHAPADA,HOSPITAL DA CHAPADA EMPREENDIMENTOS MEDICO HOSPITALARES LTDA,D,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV BRIGADEIRO EDUARDO GOMES,189,PREDIO,CENTRO,46880000,(75)32517111,dulci.hc@hotmail.com,92,74,25,10,25,10,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,BONITO,,3246558,HOSPITAL MUNICIPAL DE BONITO,MUNICIPIO DE BONITO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,PRACA CIRLENE BARAUNA,S/N,,CENTRO,46820395,(75)3432191,smsbonito@hotmail.com,16,16,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,LAURO DE FREITAS,,3260801,HOSPITAL AEROPORTO,HOSPITAL ESPERANCA SA,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,AV SANTOS DUMONT KM2,2028,ESTRADA DO COCO,CENTRO,42702400,(71) 3288- 8100/8120,administracao@hospitalaeroporto.com.br,70,0,20,0,20,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,LUIS EDUARDO MAGALHAES,,3271110,HOSPITAL E MATERINIDADE SILVESTRE,HOSPITAL E MATERINIDADE SILVESTRE LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV BRASILIA,231,,CENTRO,47850057,(77)3628 7499,adm@hospitalsilvestre.com.br,95,62,16,0,10,0,0,0,0,0,2,0,4,0
202502,NORDESTE,BA,LUIS EDUARDO MAGALHAES,,3271137,CLINICA SAO CAMILO,CLINICA SAO CAMILO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA PIAUI QDA 77 LOTE 24,706,,CENTRO,47850043,(77)3628-8650,administracao@clinicasaocamiloba.com.br,61,30,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,IBOTIRAMA,,3272842,SAO LAZARO,CLINICA SAO LAZARO,M,5,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,RUA DR OTAVIO MANGABEIRA,S/N,,CENTRO,47520000,7736981012,,28,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALVADOR,,3278778,SAMES,SAMES SERVICO DE ASSISTENCIA MEDICA DE SALVADOR LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,LARGO DE NAZARE,02,A,NAZARE,40050000,,samessaude24houol.com.br,23,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,PORTO SEGURO,,3285022,UPA UNIDADE DE PRONTO ATENDIMENTO DE TRANCOSO,MUNICIPIO DE PORTO SEGURO,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,AV ITABELA,S/N,DISTRITO,TRANCOSO,45810000,(73) 3668-2052,smsportoseguro@ig.com.br,8,8,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,MADRE DE DEUS,,3289826,HOSPITAL MUNICIPAL DR EDUARDO RIBEIRO BAHIANA,PREFEITURA MUNICIPAL DE MADRE DE DEUS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA MILTON BAHIA RIBEIRO,1900,,SUAPE,42600000,(71) 3604-6720,,30,29,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALINAS DA MARGARIDA,,3312216,HOSPITAL MUNICIPAL DE SALINAS DA MARGARIDA,MUNICIPIO DE SALINAS DA MARGARIDA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA PRESIDENTE VARGAS,S/N,PREDIO,CENTRO,44450000,75 36591019,saudesalinas@gmail.com,9,9,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,MACAUBAS,,3316424,CLIMACON,CLINICA IMACULADA CONCEICAO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA ANTONIO ALFREDO SOUZA,283,CASA,ALTO DA SANTA CRUZ,46500000,(77)34732343,,13,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,FEIRA DE SANTANA,,3344320,HOSPITAL UNIMED DE FEIRA DE SANTANA,UNIMED BAIA DE TODOS OS SANTOS COOPERATIVA DE TRABALHO MEDIC,M,5,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,JOAO DURVAL CARNEIRO,3706,TERREO,CASEB,44052064,,CONTABIL@UNIMEDFS.COM.BR,151,0,20,0,20,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,NORDESTINA,,3358860,HOSPITAL MUNICIPAL DR OTTO ALENCAR,MUNICIPIO DE NORDESTINA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,ALTO DAS POPULARES,S/N,,CASAS POPULARES,48870000,(75) 36502237,smsnordestina@yahoo.com.br,30,30,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,LAURO DE FREITAS,,3359700,RETINA,RETINA OFTALMOLOGISTAS ASSOCIADOS LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA PELICANO LOT VARANDAS TROPICAIS,325,QD 04 LT 15,PITANGUEIRAS,42701340,(71)3797525,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,FEIRA DE SANTANA,,3381412,HOSPITAL SANTA EMILIA,HOSPITAL SANTA EMILIA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,DOMINGOS BARBOSA DE ARAUJO,1093,,PONTO CENTRAL,44075095,75 36230233,isabella.araujo@maternidadesantaemilia.com.br,77,0,26,0,10,0,0,0,16,0,0,0,0,0
202502,NORDESTE,BA,FEIRA DE SANTANA,,3401928,HOSPITAL SAO MATHEUS,HOSPITAL E CLINICA SAO MATHEUS LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV GETULIO VARGAS,1029,SEDE,CENTRO,44020260,(75)36168858,sergio.cs@uol.com.br,55,0,6,0,6,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,ARACATU,,3407829,HOSPITAL MUNICIPAL FELINTO SILVEIRA MAIA,MUNICIPIO DE ARACATU,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA OTAVIANO PRATES,S/N,,CENTRO,46130000,77 34462129,fms@aracatu.ba.gov.br,33,33,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SANTO ANTONIO DE JESUS,,3487814,IUR HOSPITAL DE CIRURGIAS,IUR INSTITUTO DE UROLOGIA DO RECONCAVO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,DOIS DE JULHO,96,SHOPPING ITAGUARI,ERNESTO MELO,44440900,75 36316032,codisplan@codisplan.com.br,11,11,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,TEIXEIRA DE FREITAS,,3529673,HOSPITAL SAO PAULO,CENTRO MEDICO EXTREMO SUL LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV SAO PAULO,446,,JARDIM CARAIPE,45998000,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,PAULO AFONSO,,3532615,PRONTO SOCORRO INFANTIL,MUNICIPIO DE PAULO AFONSO,M,21,PRONTO SOCORRO ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,AVENIDA WILSON PEREIRA,100,PREDIO,BTN III,48601195,,,8,8,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,CAMACARI,,3556239,HOSPITAL SEMED,HAPVIDA ASSISTENCIA MEDICA S A,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,RUA FRANCISCO DRUMOND,238,,CENTRO,42800063,713493-4325,dsemed@terra.com.br,22,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,BARREIRAS,,3563308,HOSPITAL CENTRAL DE BARREIRAS,HOSPITAL CENTRAL DE BARREIRAS LTDA,D,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,GUADALAJARA,203,LOTE 1 2 3 4 5 8 9 1,VILA DULCE,47800271,77 36123201,ADMINISTRATIVO@CHB.NET.BR,50,30,10,0,10,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALVADOR,,3616673,COT,CLINICA ORTOPEDICA E TRAUMATOLOGICA S A,M,7,HOSPITAL ESPECIALIZADO,2054,HOSPITAL_PRIVADO,RUA JOAO DAS BOTAS,28,,CANELA,40110160,(71) 2102-4400,,67,0,11,0,11,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SAO FRANCISCO DO CONDE,,3704939,CENTRO DE MEDICINA HUMANA,CENTRO DE MEDICINA HUMANA S C LTDA,M,20,PRONTO SOCORRO GERAL,2062,HOSPITAL_PRIVADO,BA 523 KM 04,S/N,PETROBRAS RLAM PORT,CENTRO,43900000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,FEIRA DE SANTANA,,3745325,H ORT CLINICA ORTOPEDICA DE FEIRA DE SANTANA,HOSPITAL ORTOPEDICO LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA JURACY MAGALHAES,737,,PONTO CENTRAL,44075115,75 33219050,hort@bol.com.br,8,8,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALVADOR,,3746410,HOSPITAL 2 DE JULHO,INSTITUTO BRASILEIRO DE DESENVOLVIMENTO DA ADMINISTRACAO HOS,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,AV SAO MARCOS,88,,SAO MARCOS,41253196,(71) 3393-5429,diretoria@h2j.ibdah.org.br,70,70,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,MARAGOGIPE,,3761673,HOSPITAL MUNICIPAL JOAO CARLOS PAOLILO BARCELAR,FUNDO MUNICIPAL DE SAUDE DE MARAGOGIPE FNS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA NOSSA SENHORA DAS GRACAS,01,CASA,CABACEIRAS,44420000,7535261108,SESAU@MARAGOJIPE.BA.GOV.BR,14,14,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,CANDEIAS,,3790738,CLIMA,HOSPITAL DA CLIMA CLINICA MARIA ALBANO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA DESEMBARGADOR TEIXEIRA DE FREITAS,10,,PITANGA,43810271,7133111921,roberto@hospclima.com.br,17,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,CANDEIAS,,3791130,UNIDADE MEDICA INTEGRADA UMI CMH,CENTRO DE MEDICINA HUMANA SC LTDA,D,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RODOVIA BA 522,S/N,,DISTRITO INDUSTRIAL,43813300,7136057100/981718150,comercial@hospitalmedicinahumana.com.br,64,36,20,15,20,15,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALVADOR,,3791734,RECOMECAR CENTRO TERAPEUTICO,RECOMECAR CENTRO TERAPEUTICO LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,PROFESSOR EUCLIDES ALIPIO DE OLIVEIRA,323,CASA,ARMACAO,41750060,71 35065907,admrecomecarssa@outlook.com.br,14,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALVADOR,,3813436,FBC,FUNDACAO BAHIANA DE CARDIOLOGIA,M,5,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,DAS HORTENCIAS,326,,ITAIGARA,41810010,71 21028500,SEC.PRESIDENCIA@FBC.BA.COM.BR,43,0,9,0,9,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALVADOR,,3814378,CARDIO PULMONAR DA BAHIA,HOSPITAL ESPERANCA SA,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,ANITA GARIBALDI,002199,EDIF HOSPITAL,ONDINA,40170130,71 30329208,fiscalcontroladoria@rededor.com.br,128,0,49,0,49,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,CAMACARI,,3821978,MATERNIDADE REGIONAL DE CAMACARI,BAHIA SECRETARIA DE SAUDE DO ESTADO,E,7,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,RUA PRINCIPAL,S/N,,JARDIM LIMOEIRO,42802580,,,105,80,10,0,0,0,0,0,10,0,0,0,0,0
202502,NORDESTE,BA,ANAGE,,3827127,HOSPITAL MUNICIPAL TAVINA OLIVEIRA,MUNICIPIO DE ANAGE,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA JUIZ CLARINDO LACERDA,01,,SAO JOAO BATISTA,45180000,7734352219,,33,33,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALVADOR,,3827992,HOSPITAL DA BAHIA,HBA S A ASSISTENCIA MEDICA E HOSPITALAR,E,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,AVENIDA PROFESSOR MAGALHAES NETO,1541,,PITUBA,41810011,(71) 2109-1000,hospitaldabahia@hospitaldabahia.com.br,289,31,150,0,129,0,0,0,0,0,0,0,21,0
202502,NORDESTE,BA,LIVRAMENTO DE NOSSA SENHORA,,3851826,CENTRO MEDICO SAO LUCAS,SOUTO E RIBEIRO SOCIEDADE CIVIL LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV DR NELSON LEAL,854,,CENTRO,46140000,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,LIVRAMENTO DE NOSSA SENHORA,,3851842,CLINICA SANTA RITA,ULISSES CELESTINO DA SILVA CIA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV DR EDILSON PONTES,212,,CENTRO,46140000,7734442106,,15,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,CONCEICAO DO COITE,,3898423,AMI ASSISTENCIA MEDICA E INFANTIL,CLINICA MEDICA AMI LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,PRESIDENTE COSTA E SILVA,72,CASA,CENTRO,48730000,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,ILHEUS,,3906787,HOSPITAL DE ILHEUS,HOSPITAL DE ILHEUS LTDA,D,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,DOUTOR ANTONIO VIANNA,S/N,,CIDADE NOVA,45652140,73 21014200,secretaria@hospitaldeilheus.com.br,85,23,12,2,12,2,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,PARAMIRIM,,3920623,MEDCLIM,POLICLINICA DE PARAMIRIM LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA CORONEL ANTONIO GUIMARAES,21,,CENTRO,46190000,77-3471-2372,medclinba@hotmail.com,3,0,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,PAULO AFONSO,,3948684,HOSPITAL NUCLEO VIDA BTN,NUCLEO VIDA ASSISTENCIA MEDICA LTDA,D,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,DOM VITAL,S/N,QUADRAJ1,CARDEAL BRANDAO VILE,48610444,75 32812827,ADMNUCLEOVIDA@GMAIL.COM,54,22,10,0,10,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,SALVADOR,,3956369,MATERNIDADE PROFESSOR JOSE MARIA DE MAGALHAES NETO,BAHIA SECRETARIA DE SAUDE DO ESTADO,E,7,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,MARQUES DE MARICA,S/N,SEM NUMERO,PAU MIUDO,40310740,7132568600,,301,261,63,63,15,15,0,0,48,48,0,0,0,0
202502,NORDESTE,BA,BARREIRAS,,3972925,HOSPITAL DO OESTE,BAHIA SECRETARIA DE SAUDE DO ESTADO,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,RUA DO ANTIGO AEROPORTO,1264,QUADRA NI LOTE NI,SAO PEDRO,47810894,(77)3612-9400,marina.barbizan@irmadulce.org.br,344,331,47,34,30,20,7,7,10,7,0,0,0,0
202502,NORDESTE,BA,ERICO CARDOSO,,4021185,HOSPITAL MUNICIPAL DRA MONALISA LOUZADA,MUNICIPIO DE ERICO CARDOSO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AV BARRA,S/N,CASA,CENTRO,46180000,(77)36772251,saudeec@gmail.com.br,10,10,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,ANDARAI,,4021460,HOSPITAL MUNICIPAL DE ANDARAI,MUNICIPIO DE ANDARAI,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA PARAGUASSU,2,CASA,CENTRO,46830000,(75)33352083,sms_andarai@yahoo.com.br,32,32,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,ANDORINHA,,4021495,UBS DE ANDORINHA,MUNICIPIO DE ANDORINHA,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,AV JOSE C DE CARVALHO FILHO,S/N,,CENTRO,48990000,7435291485,SEMUSANDORINHA@HOTMAIL.COM,22,22,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,BAIANOPOLIS,,4022068,CASA DE SAUDE SENHOR DO BONFIM,MUNICIPIO DE BAIANOPOLIS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,PRACA MUNICIPAL,S/N,,CENTRO,47830000,77 3617 2148,smsbaianopolis@yahoo.com.br,28,28,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,BARRA DO MENDES,,4022262,HOSPITAL MUNICIPAL DR MANOEL NOVAES,MUNICIPIO DE BARRA DO MENDES,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AV ALBERIC CAMPOS DE OLIVEIRA,359,,CENTRO,44990000,(74)6541373,,30,30,0,0,0,0,0,0,0,0,0,0,0,0
202502,NORDESTE,BA,BARROCAS,,4022416,HOSPITAL MUNICIPAL DR JOSE MARIA DE MAGALHAES NETO,MUNICIPIO DE BARROCAS,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA TORQUATO GOMES,S/N,CASA,CENTRO,48705000,(75)36082105,pmbarrocas@redeserra.com,30,30,0,0,0,0,0,0,0,0,0,0,0,0
